schools.0.distance,schools/1/rating,bathrooms,resoFacts.bedrooms,yearBuilt,latitude,longitude,lotSizeInSqft,livingArea,propertyTaxRate,resoFacts/hasCooling,resoFacts/hasHeating,address/city,resoFacts/parkingCapacity,distance_to_city_center,sale_month,sale_week,mortgageRates/thirtyYearFixedRate,high_value_flooring,monthlyHoaFee_imputed,price,resoFacts.hasGarage_True,resoFacts/hasSpa_1.0,resoFacts/hasHomeWarranty_True,resoFacts/hasView_True,resoFacts/homeType_Condo,resoFacts/homeType_Cooperative,resoFacts/homeType_MobileManufactured,resoFacts/homeType_MultiFamily,resoFacts.homeType_SingleFamily,resoFacts/homeType_Townhouse,resoFacts/homeType_Unknown,resoFacts/homeType_VacantLand,resoFacts/hasAttachedProperty_True,nearest_hospital_distance_km,nearest_airport_distance_km,distance_to_beach_km,county,county_clean,gdp_2019,log_gdp_2019,log_distance_to_beach_km
1.5808595404959600,5.0,3.0,5.0,1960.0,33.744217,-118.3851,11202.0,2791.0,1.16,0,1,Rancho Palos Verdes,8.0,0.1784725674133610,9.0,38,5.527,0,18.0,1475000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.07805194309144230,0.07463628276515030,0.9138693998599200,Los Angeles County,Los Angeles,819446415000.0,27.431894845561100,-0.09006760629341530
0.5978065775154130,7.333333333333330,3.0,5.0,1980.0,37.221584,-121.85306,10019.0,2465.0,1.21,1,1,San Jose,2.0,13.296430424983900,9.0,38,5.527,0,0.0,2460000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.05589693857229140,0.11613956795597400,21.06268488699820,Santa Clara County,Santa Clara,331938134000.0,26.52821444512530,3.0475029860917700
0.21738949748870800,7.0,3.0,4.0,1990.0,37.136066,-121.64569,4356.0,2560.0,1.1266666666666700,1,1,Morgan Hill,2.0,0.9895607721432280,7.0,28,5.527,1,0.0,1370000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.12419773703132800,0.07319641969386130,22.46810991571400,Santa Clara County,Santa Clara,331938134000.0,26.52821444512530,3.112096966758720
0.2263778728991500,6.666666666666670,3.0,4.0,1922.0,37.6993,-122.46756,2613.0,1575.0,1.11,0,1,Daly City,2.0,1.2887293621098500,6.0,26,5.527,1,0.0,1250000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.02053121008201360,0.12263972368283500,3.6151872898904600,San Mateo County,San Mateo,134541113000.0,25.625135662142300,1.2851436633670100
1.1978750368327300,7.666666666666670,2.0,3.0,1950.0,36.632774,-121.92765,6500.0,1506.0,1.1,0,1,Pacific Grove,3.0,1.9447067088065200,9.0,37,5.527,0,0.0,2495000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.0557949483528393,0.09628273735202480,1.4105603231502600,Monterey County,Monterey,29455388000.0,24.10614268446950,0.34398701775581500
0.18741392955214100,4.666666666666670,3.0,3.0,1900.0,37.745026,-122.412094,2748.0,830.0,1.18,0,1,San Francisco,1.0,3.3833567622017400,7.0,29,5.527,0,0.0,1390000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.009081994459059270,0.1314299164612110,8.773762744070770,San Francisco County,San Francisco,203486742000.0,26.038866689829600,2.171765761584110
0.21016186071963400,5.666666666666670,2.0,3.0,1971.0,33.543526,-117.689514,7760.0,1745.0,1.07,1,1,Laguna Niguel,2.0,2.8768677866177100,8.0,35,5.527,0,0.0,1410000,1.0,TRUE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.02908880496516360,0.22225614309845200,1.7822588027161600,Orange County,Orange,269229776000.0,26.318831037812700,0.5778815501063110
0.7025134460338260,5.333333333333330,3.0,4.0,2017.0,37.613075,-122.08714,2178.0,2161.0,1.24,1,1,Hayward,2.0,6.221432705109860,7.0,28,5.527,0,150.0,1428000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.020381639105996500,0.05743989087733440,5.217784780578240,Alameda County,Alameda,146210749000.0,25.708314904131300,1.652072940286730
0.19886901896113400,5.0,2.0,3.0,1972.0,37.314434,-122.050934,3675.3333333333300,1136.0,1.21,1,1,Cupertino,2.0,1.8580479113558500,8.0,35,5.527,0,390.0,1800000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FALSE,FALSE,0.05358182833648390,0.13102391239006100,1.090914872846420,Santa Clara County,Santa Clara,331938134000.0,26.52821444512530,0.08701667708479890
0.1371413263646780,5.666666666666670,3.0,4.0,2000.0,37.020004,-121.59759,6098.0,2357.0,1.1266666666666700,1,1,Gilroy,3.0,3.0426702198489600,9.0,38,5.527,0,0.0,1125000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.031007756904352500,0.06158699034698940,4.505309227830630,Santa Clara County,Santa Clara,331938134000.0,26.52821444512530,1.5052565297325000
0.23219544554137700,4.666666666666670,1.0,1.0,1921.0,33.99715,-118.44984,6102.0,816.0,1.16,0,0,Venice,1.0,2.260655382700630,8.0,33,5.527,1,0.0,1700000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.018362354078070000,0.018740428090097900,2.260655382700630,Los Angeles County,Los Angeles,819446415000.0,27.431894845561100,0.8156547635899540
0.6663408103369510,5.666666666666670,3.0,4.0,1949.0,36.964985,-121.972595,4138.0,1982.0,1.1433333333333300,0,1,Santa Cruz,1.0,5.269314157680370,8.0,31,5.527,0,0.0,1438000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.023220856488594700,0.1852814645478650,4.808108708237970,Santa Cruz County,Santa Cruz,16467676000.0,23.524665266140200,1.5703038068437700
0.30010103131726800,6.666666666666670,2.0,4.0,1969.0,34.4391,-119.8842,6534.0,1681.0,1.07,1,1,Goleta,0.0,5.203590196461390,8.0,33,5.527,0,0.0,1425000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.07409128761583410,0.04460778896113250,4.983871310906010,Santa Barbara County,Santa Barbara,31348798000.0,24.16844176198250,1.6062069607075800
0.32469403487613000,7.0,4.0,5.0,1947.0,33.870697,-118.36625,7504.0,3219.0,1.16,0,1,Redondo Beach,6.0,3.1459288809937800,8.0,31,5.527,0,0.0,1300000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.032021455185644000,0.06069433596308150,3.1399336757858400,Los Angeles County,Los Angeles,819446415000.0,27.431894845561100,1.1442016773358800
0.13418153055692000,4.0,2.0,4.0,1960.0,33.785324,-118.38281,9352.0,1900.0,1.16,1,1,Rancho Palos Verdes,4.0,4.555915488819450,7.0,29,5.527,0,0.0,1951000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.046542527356133100,0.04682411585924620,5.454403270775100,Los Angeles County,Los Angeles,819446415000.0,27.431894845561100,1.6964232220594100
0.08991499297649560,8.333333333333330,4.0,5.0,1954.0,37.560474,-122.297844,5000.0,1705.0,1.11,0,1,San Mateo,0.0,2.45383543763377,6.0,26,5.527,0,0.0,1270000,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.02904986829161150,0.06854655032166530,2.7075608729229300,San Mateo County,San Mateo,134541113000.0,25.625135662142300,0.9960481827142950
0.6623615101699030,7.666666666666670,3.0,3.0,2009.0,33.839706,-117.85721,3261.0,2248.0,1.07,1,1,Orange,2.0,5.773065037830970,6.0,26,5.527,0,105.0,1100000,1.0,TRUE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.01789544221230660,0.12676037369777700,25.431841500855800,Orange County,Orange,269229776000.0,26.318831037812700,3.2360019913169800
0.48874534810065300,7.0,5.0,5.0,1989.0,33.763977,-118.14061,6350.0,3448.0,1.16,1,1,Long Beach,4.0,4.954475219923350,8.0,34,5.527,0,0.0,2290000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.024942964763317300,0.05492124981280380,4.9921055032671200,Los Angeles County,Los Angeles,819446415000.0,27.431894845561100,1.6078577653123700
0.4897833809089940,8.666666666666670,4.0,8.0,1964.0,33.86291,-118.3552,6002.0,2666.0,1.16,1,1,Redondo Beach,6.0,3.4238327889337300,9.0,37,5.527,0,0.0,1440000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FALSE,TRUE,0.0239918009263999,0.061528581667379000,3.4155670477593300,Los Angeles County,Los Angeles,819446415000.0,27.431894845561100,1.228343525434610
0.6,7.666666666666670,2.0,4.0,1953.0,33.818542,-118.09321,4953.0,2206.0,1.16,1,1,Long Beach,4.0,10.735201488147400,7.0,31,5.527,0,0.0,1389000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.020274766719017100,0.058446006758376800,10.981172377162800,Los Angeles County,Los Angeles,819446415000.0,27.431894845561100,2.3961822042578500
0.24104404886545400,3.3333333333333300,4.0,8.0,1992.0,37.678383,-122.09569,6534.0,2.0,1.24,1,1,Hayward,1.0,1.689036770862950,8.0,34,5.527,0,0.0,1265000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FALSE,FALSE,0.020516376639564900,0.03252766139764480,2.0962620001410800,Alameda County,Alameda,146210749000.0,25.708314904131300,0.7401557587142480
